429;123;2,980516626;2,108998738;1,673487537;1,478674403;1,400065944;1,512326828;1,693878762;3,18611666;3,979981022;3,949157975;3,904245569;3,774126282;4,469511771;3,522293956;3,107675427;3,184241475;3,714651185;6,209870784;6,990932666;6,969136012;5,946013272;4,778596609;4,252070515;4,379132375
430;123;0,83247601;0,593267901;0,463548003;0,407641057;0,375482136;0,418817249;0,467264959;0,910436786;1,064726963;1,072843786;1,066182376;1,018152987;1,224631283;0,943109966;0,841974967;0,878918886;0,99040211;1,603928689;1,988978201;1,934326048;1,655226324;1,315388871;1,202224175;1,157381425
432;123;0,20942422;0,146443879;0,121133062;0,112186342;0,099827185;0,103340755;0,112774032;0,218839688;0,285020895;0,278431476;0,270141245;0,257648873;0,315251441;0,260103627;0,221505721;0,229930142;0,268916941;0,440965527;0,523421912;0,482339246;0,441834816;0,330680335;0,311146991;0,310703551
433;123;1,396182797;0,978409057;0,806168251;0,701165915;0,653021651;0,722077559;0,793397882;1,48987559;1,86965188;1,860236925;1,845883557;1,789295048;2,150075148;1,657791644;1,482709153;1,482392595;1,745402857;2,85806934;3,258112939;3,318719911;2,878656929;2,229439754;1,987891975;2,074744209
458;141;0,01533158;0,010616416;0,009324285;0,007872724;0,0086262;0,008144848;0,010397095;0,010529268;0,020170325;0,021389658;0,021691272;0,021024194;0,021075626;0,01917882;0,018262366;0,019077425;0,02226026;0,038716084;0,043891704;0,030070834;0,027203032;0,025326584;0,026287672;0,028978392
462;71;1,149675291;0,841370475;0,663328207;0,588373303;0,540502575;0,595672353;0,659350132;1,242153174;1,617852097;1,50378368;1,564507558;1,480264714;1,794156557;1,347483679;1,224356572;1,255413711;1,405669255;2,390417604;2,778659935;2,75132486;2,312160388;1,854036494;1,656857342;1,699753444
463;51;1,849300557;1,310547794;1,040312726;0,929448472;0,870179991;0,956997302;1,078622061;2,020749318;2,544432954;2,418190606;2,491947405;2,345603648;2,866978918;2,192002458;1,951355686;1,964433324;2,35436524;3,88076916;4,49392008;4,430034211;3,857960994;2,898447779;2,692995405;2,763484668
464;52;1,177432032;0,855826665;0,696150111;0,606526735;0,567319002;0,610980047;0,695722682;1,266154225;1,620049428;1,556058023;1,531866895;1,536619043;1,89466987;1,413256763;1,249330153;1,275722087;1,520463941;2,428485501;2,768695333;2,737774146;2,365653767;1,872652852;1,726284261;1,762132983
465;73;0,485276077;0,339401184;0,267530663;0,236467053;0,22279176;0,229442453;0,265727323;0,508809723;0,609949209;0,636692131;0,620046777;0,610794519;0,721266658;0,562557502;0,505946715;0,520564822;0,598115713;0,928491831;1,155535305;1,156314678;0,902380356;0,75268516;0,678169918;0,675485905
466;74;0,858599622;0,613250417;0,479783925;0,412222896;0,404462534;0,439167132;0,471085456;0,898836449;1,17606292;1,098240132;1,118907412;1,082218479;1,293634674;0,988816352;0,932149633;0,886820345;1,072063828;1,754653353;1,993242244;2,085249244;1,714159292;1,351687932;1,269024602;1,253587522
